Tank,Picture_Name,Date,Snail,Snail_abundance,Snail_count,Diameter,Biomass,Cercariae,Week,Total_Biomass
22,P1010317,7/20/2016,24,267,48,3.813,0.532196052,0,9,172.3441443
22,P1010317,7/20/2016,25,267,49,4.673,0.979622104,0,9,172.3441443
22,P1010317,7/20/2016,26,267,50,4.879,1.114971297,0,9,172.3441443
22,P1010317,7/20/2016,27,267,51,4.809,1.067666372,0,9,172.3441443
22,P1010317,7/20/2016,28,267,52,4.602,0.935644946,0,9,172.3441443
22,P1010317,7/20/2016,29,267,53,3.636,0.461469345,0,9,172.3441443
22,P1010317,7/20/2016,30,267,54,3.577,0.439367626,0,9,172.3441443
22,P1010317,7/20/2016,31,267,55,2.462,0.143263441,0,9,172.3441443
22,P1010317,7/20/2016,32,267,56,3.19,0.311632886,0,9,172.3441443
22,P1010317,7/20/2016,33,267,57,2.894,0.232684157,0,9,172.3441443
22,P1010317,7/20/2016,34,267,58,3.971,0.601133449,0,9,172.3441443
22,P1010317,7/20/2016,35,267,59,3.452,0.394896782,0,9,172.3441443
22,P1010317,7/20/2016,36,267,60,5.327,1.451173448,0,9,172.3441443
22,P1010317,7/20/2016,37,267,61,3.641,0.463375716,0,9,172.3441443
22,P1010317,7/20/2016,38,267,62,4.321,0.774504654,0,9,172.3441443
22,P1010317,7/20/2016,39,267,63,3.311,0.348456665,0,9,172.3441443
22,P1010317,7/20/2016,40,267,64,4.906,1.13358441,0,9,172.3441443
22,P1010317,7/20/2016,41,267,65,2.726,0.194468286,0,9,172.3441443
22,P1010317,7/20/2016,42,267,66,4.972,1.179952685,0,9,172.3441443
22,P1010317,7/20/2016,43,267,67,3.732,0.498994936,0,9,172.3441443
22,P1010317,7/20/2016,44,267,68,2.814,0.21391612,0,9,172.3441443
22,P1010317,7/20/2016,45,267,69,2.377,0.128931424,0,9,172.3441443
22,P1010317,7/20/2016,46,267,70,3.978,0.604318055,0,9,172.3441443
22,P1010317,7/20/2016,47,267,71,4.422,0.830094331,0,9,172.3441443
22,P1010317,7/20/2016,48,267,72,3.422,0.384690312,0,9,172.3441443
22,P1010317,7/20/2016,49,267,73,2.545,0.158246675,0,9,172.3441443
22,P1010317,7/20/2016,50,267,74,2.429,0.137579516,0,9,172.3441443
22,P1010317,7/20/2016,51,267,75,3.071,0.278042178,0,9,172.3441443
22,P1010317,7/20/2016,52,267,76,4.471,0.857995959,0,9,172.3441443
22,P1010317,7/20/2016,53,267,77,4.145,0.683667347,0,9,172.3441443
22,P1010317,7/20/2016,54,267,78,4.842,1.089796951,0,9,172.3441443
22,P1010317,7/20/2016,55,267,79,3.084,0.281588128,0,9,172.3441443
22,P1010317,7/20/2016,56,267,80,5.377,1.492420969,0,9,172.3441443
22,P1010317,7/20/2016,57,267,81,2.078,0.086140594,0,9,172.3441443
22,P1010317,7/20/2016,58,267,82,2.196,0.101664245,0,9,172.3441443
22,P1010317,7/20/2016,59,267,83,4.097,0.660190278,0,9,172.3441443
22,P1010317,7/20/2016,60,267,84,3.526,0.42084111,0,9,172.3441443
22,P1010317,7/20/2016,61,267,85,3.8,0.5267712,0,9,172.3441443
22,P1010317,7/20/2016,62,267,86,2.751,0.199867879,0,9,172.3441443
22,P1010317,7/20/2016,63,267,87,4.753,1.030800631,0,9,172.3441443
22,P1010317,7/20/2016,64,267,88,3.303,0.345936952,0,9,172.3441443
22,P1010317,7/20/2016,65,267,89,2.738,0.197047788,0,9,172.3441443
22,P1010317,7/20/2016,66,267,90,4.72,1.009478861,0,9,172.3441443
22,P1010317,7/20/2016,67,267,91,3.976,0.603407022,0,9,172.3441443
22,P1010317,7/20/2016,68,267,92,3.19,0.311632886,0,9,172.3441443
22,P1010317,7/20/2016,69,267,93,3.773,0.515622249,0,9,172.3441443
22,P1010317,7/20/2016,70,267,94,2.08,0.086389555,0,9,172.3441443
22,P1010317,7/20/2016,71,267,95,6.479,2.610929666,0,9,172.3441443
22,P1010317,7/20/2016,72,267,96,5.03,1.221729859,0,9,172.3441443
22,P1010317,7/20/2016,73,267,97,5.214,1.360768707,0,9,172.3441443
22,P1010317,7/20/2016,74,267,98,4.376,0.804457626,0,9,172.3441443
22,P1010317,7/20/2016,75,267,99,3.625,0.45729375,0,9,172.3441443
22,P1010317,7/20/2016,76,267,100,2.583,0.165441497,0,9,172.3441443
22,P1010317,7/20/2016,77,267,101,2.755,0.200740981,0,9,172.3441443
22,P1010317,7/20/2016,78,267,102,3.25,0.32955,0,9,172.3441443
22,P1010317,7/20/2016,79,267,103,4.435,0.837436924,0,9,172.3441443
22,P1010317,7/20/2016,80,267,104,2.609,0.170487864,0,9,172.3441443
22,P1010317,7/20/2016,81,267,105,2.484,0.147138393,0,9,172.3441443
22,P1010317,7/20/2016,82,267,106,5.34,1.461823718,0,9,172.3441443
22,P1010317,7/20/2016,83,267,107,3.108,0.288213463,0,9,172.3441443
22,P1010317,7/20/2016,84,267,108,4.755,1.032102421,0,9,172.3441443
22,P1010317,7/20/2016,85,267,109,2.345,0.123794051,0,9,172.3441443
22,P1010317,7/20/2016,86,267,110,5.345,1.465933811,0,9,172.3441443
22,P1010317,7/20/2016,87,267,111,2.831,0.217816533,0,9,172.3441443
22,P1010317,7/20/2016,88,267,112,3.543,0.426957542,0,9,172.3441443
22,P1010317,7/20/2016,89,267,113,4.091,0.657294005,0,9,172.3441443
22,P1010317,7/20/2016,90,267,114,4.528,0.891231417,0,9,172.3441443
22,P1010317,7/20/2016,91,267,115,2.884,0.230280414,0,9,172.3441443
22,P1010317,7/20/2016,92,267,116,4.516,0.884164417,0,9,172.3441443
22,P1010317,7/20/2016,93,267,117,2.472,0.145016237,0,9,172.3441443
22,P1010317,7/20/2016,94,267,118,3.701,0.486663179,0,9,172.3441443
22,P1010317,7/20/2016,95,267,119,3.144,0.298345056,0,9,172.3441443
22,P1010317,7/20/2016,96,267,120,3.18,0.308711347,0,9,172.3441443
22,P1010317,7/20/2016,97,267,121,4.921,1.144013971,0,9,172.3441443
22,P1010317,7/20/2016,98,267,122,4.953,1.166477099,0,9,172.3441443
22,P1010317,7/20/2016,99,267,123,3.256,0.331378572,0,9,172.3441443
22,P1010317,7/20/2016,100,267,124,2.77,0.204037757,0,9,172.3441443
22,P1010317,7/20/2016,101,267,125,2.644,0.177441657,0,9,172.3441443
22,P1010317,7/20/2016,102,267,126,3.546,0.428043027,0,9,172.3441443
22,P1010317,7/20/2016,103,267,127,4.597,0.932598568,0,9,172.3441443
22,P1010317,7/20/2016,104,267,128,2.674,0.183550445,0,9,172.3441443
22,P1010317,7/20/2016,105,267,129,3.291,0.342180203,0,9,172.3441443
22,P1010317,7/20/2016,106,267,130,2.293,0.115739978,0,9,172.3441443
22,P1010317,7/20/2016,107,267,131,3.593,0.445289941,0,9,172.3441443
22,P1010317,7/20/2016,108,267,132,2.413,0.134878646,0,9,172.3441443
22,P1010317,7/20/2016,109,267,133,2.972,0.252009927,0,9,172.3441443
22,P1010317,7/20/2016,110,267,134,2.107,0.089797623,0,9,172.3441443
22,P1010317,7/20/2016,111,267,135,3.561,0.433498056,0,9,172.3441443
22,P1010317,7/20/2016,112,267,136,2.843,0.220598123,0,9,172.3441443
22,P1010317,7/20/2016,113,267,137,4.056,0.640567753,0,9,172.3441443
22,P1010317,7/20/2016,114,267,138,4.541,0.898929719,0,9,172.3441443
22,P1010317,7/20/2016,115,267,139,3.205,0.316049665,0,9,172.3441443
22,P1010317,7/20/2016,116,267,140,4.735,1.019133748,0,9,172.3441443
22,P1010317,7/20/2016,117,267,141,4.823,1.077018142,0,9,172.3441443
22,P1010317,7/20/2016,118,267,142,2.747,0.198997313,0,9,172.3441443
22,P1010317,7/20/2016,119,267,143,2.917,0.23827612,0,9,172.3441443
22,P1010317,7/20/2016,120,267,144,2.747,0.198997313,0,9,172.3441443
22,P1010317,7/20/2016,121,267,145,3.427,0.386379029,0,9,172.3441443
22,P1010317,7/20/2016,122,267,146,4.099,0.66115759,0,9,172.3441443
22,P1010317,7/20/2016,123,267,147,4.303,0.764865851,0,9,172.3441443
22,P1010317,7/20/2016,124,267,148,5.275,1.40908965,0,9,172.3441443
22,P1010317,7/20/2016,125,267,149,3.216,0.319315024,0,9,172.3441443
22,P1010317,7/20/2016,126,267,150,4.168,0.695111324,0,9,172.3441443
22,P1010317,7/20/2016,127,267,151,3.635,0.4610887,0,9,172.3441443
22,P1010317,7/20/2016,128,267,152,5.068,1.249628875,0,9,172.3441443
22,P1010317,7/20/2016,129,267,153,2.948,0.245953876,0,9,172.3441443
22,P1010317,7/20/2016,130,267,154,4.166,0.694111164,0,9,172.3441443
22,P1010317,7/20/2016,131,267,155,2.51,0.15180721,0,9,172.3441443
22,P1010317,7/20/2016,132,267,156,2.564,0.161817429,0,9,172.3441443
22,P1010317,7/20/2016,133,267,157,3.564,0.434594593,0,9,172.3441443
22,P1010317,7/20/2016,134,267,158,4.335,0.782057236,0,9,172.3441443
22,P1010317,7/20/2016,135,267,159,4.333,0.780975303,0,9,172.3441443
22,P1010317,7/20/2016,136,267,160,4.215,0.718892528,0,9,172.3441443
22,P1010317,7/20/2016,137,267,161,4.43,0.834607747,0,9,172.3441443
22,P1010320,7/20/2016,1,267,162,2.985,0.255331408,0,9,172.3441443
22,P1010320,7/20/2016,2,267,163,2.813,0.213688145,0,9,172.3441443
22,P1010320,7/20/2016,3,267,164,3.267,0.334748498,0,9,172.3441443
22,P1010320,7/20/2016,4,267,165,3.384,0.37201658,0,9,172.3441443
22,P1010320,7/20/2016,5,267,166,2.509,0.151625839,0,9,172.3441443
22,P1010320,7/20/2016,6,267,167,3.002,0.259718746,0,9,172.3441443
22,P1010320,7/20/2016,7,267,168,2.854,0.223168626,0,9,172.3441443
22,P1010320,7/20/2016,8,267,169,3.237,0.325611197,0,9,172.3441443
22,P1010320,7/20/2016,9,267,170,2.164,0.097284355,0,9,172.3441443
22,P1010320,7/20/2016,10,267,171,2.362,0.126505939,0,9,172.3441443
22,P1010320,7/20/2016,11,267,172,3.616,0.453896149,0,9,172.3441443
22,P1010320,7/20/2016,12,267,173,3.031,0.267318516,0,9,172.3441443
22,P1010320,7/20/2016,13,267,174,2.139,0.093951472,0,9,172.3441443
22,P1010320,7/20/2016,14,267,175,2.818,0.214829639,0,9,172.3441443
22,P1010320,7/20/2016,15,267,176,2.273,0.112737796,0,9,172.3441443
22,P1010320,7/20/2016,16,267,177,4.195,0.708707663,0,9,172.3441443
22,P1010320,7/20/2016,17,267,178,2.707,0.190430278,0,9,172.3441443
22,P1010320,7/20/2016,18,267,179,1.874,0.063180054,0,9,172.3441443
22,P1010320,7/20/2016,19,267,180,2.35,0.1245876,0,9,172.3441443
22,P1010320,7/20/2016,20,267,181,2.19,0.100833206,0,9,172.3441443
22,P1010320,7/20/2016,21,267,182,2.412,0.134711026,0,9,172.3441443
22,P1010320,7/20/2016,22,267,183,2.151,0.09554159,0,9,172.3441443
22,P1010320,7/20/2016,23,267,184,3.074,0.278857817,0,9,172.3441443
22,P1010320,7/20/2016,24,267,185,2.318,0.119567054,0,9,172.3441443
22,P1010320,7/20/2016,25,267,186,2.596,0.167952045,0,9,172.3441443
22,P1010320,7/20/2016,26,267,187,2.821,0.215516483,0,9,172.3441443
22,P1010320,7/20/2016,27,267,188,2.463,0.143438082,0,9,172.3441443
22,P1010320,7/20/2016,28,267,189,2.738,0.197047788,0,9,172.3441443
22,P1010320,7/20/2016,29,267,190,2.403,0.133208686,0,9,172.3441443
22,P1010320,7/20/2016,30,267,191,3.092,0.283785165,0,9,172.3441443
22,P1010320,7/20/2016,31,267,192,3.054,0.273450254,0,9,172.3441443
22,P1010320,7/20/2016,32,267,193,3.476,0.403190728,0,9,172.3441443
22,P1010320,7/20/2016,33,267,194,3.013,0.262584223,0,9,172.3441443
22,P1010320,7/20/2016,34,267,195,3.403,0.378318066,0,9,172.3441443
22,P1010320,7/20/2016,35,267,196,3.413,0.381663034,0,9,172.3441443
22,P1010320,7/20/2016,36,267,197,2.228,0.106173661,0,9,172.3441443
22,P1010320,7/20/2016,37,267,198,2.618,0.172258301,0,9,172.3441443
22,P1010320,7/20/2016,38,267,199,2.345,0.123794051,0,9,172.3441443
22,P1010320,7/20/2016,39,267,200,2.374,0.128443868,0,9,172.3441443
22,P1010320,7/20/2016,40,267,201,3.51,0.41513809,0,9,172.3441443
22,P1010320,7/20/2016,41,267,202,2.16,0.096745882,0,9,172.3441443
22,P1010320,7/20/2016,42,267,203,2.076,0.085892112,0,9,172.3441443
22,P1010320,7/20/2016,43,267,204,2.19,0.100833206,0,9,172.3441443
22,P1010320,7/20/2016,44,267,205,3.588,0.443433537,0,9,172.3441443
22,P1010320,7/20/2016,45,267,206,2.688,0.186448557,0,9,172.3441443
22,P1010320,7/20/2016,46,267,207,2.448,0.140833338,0,9,172.3441443
22,P1010320,7/20/2016,47,267,208,2.386,0.130401489,0,9,172.3441443
22,P1010320,7/20/2016,48,267,209,2.288,0.114984498,0,9,172.3441443
22,P1010320,7/20/2016,49,267,210,2.51,0.15180721,0,9,172.3441443
22,P1010320,7/20/2016,50,267,211,2.492,0.148564603,0,9,172.3441443
22,P1010320,7/20/2016,51,267,212,3.002,0.259718746,0,9,172.3441443
22,P1010320,7/20/2016,52,267,213,3.611,0.452015886,0,9,172.3441443
22,P1010320,7/20/2016,53,267,214,2.274,0.112886658,0,9,172.3441443
22,P1010320,7/20/2016,54,267,215,3.237,0.325611197,0,9,172.3441443
22,P1010320,7/20/2016,55,267,216,4.041,0.633487113,0,9,172.3441443
22,P1010320,7/20/2016,56,267,217,2.777,0.205588526,0,9,172.3441443
22,P1010320,7/20/2016,57,267,218,3.404,0.378651679,0,9,172.3441443
22,P1010320,7/20/2016,58,267,219,2.446,0.14048844,0,9,172.3441443
22,P1010320,7/20/2016,59,267,220,2.441,0.13962866,0,9,172.3441443
22,P1010320,7/20/2016,60,267,221,2.237,0.10746553,0,9,172.3441443
22,P1010320,7/20/2016,61,267,222,2.558,0.160684081,0,9,172.3441443
22,P1010320,7/20/2016,62,267,223,2.879,0.229084775,0,9,172.3441443
22,P1010320,7/20/2016,63,267,224,2.246,0.108767836,0,9,172.3441443
22,P1010320,7/20/2016,64,267,225,2.803,0.211417302,0,9,172.3441443
22,P1010320,7/20/2016,65,267,226,3.036,0.268643622,0,9,172.3441443
22,P1010320,7/20/2016,66,267,227,2.461,0.143088943,0,9,172.3441443
22,P1010320,7/20/2016,67,267,228,3.042,0.270239521,0,9,172.3441443
22,P1010320,7/20/2016,68,267,229,2.98,0.254050483,0,9,172.3441443
22,P1010320,7/20/2016,69,267,230,2.569,0.162765946,0,9,172.3441443
22,P1010320,7/20/2016,70,267,231,2.378,0.129094216,0,9,172.3441443
22,P1010320,7/20/2016,71,267,232,2.814,0.21391612,0,9,172.3441443
22,P1010320,7/20/2016,72,267,233,2.006,0.077493276,0,9,172.3441443
22,P1010320,7/20/2016,73,267,234,2.398,0.1323789,0,9,172.3441443
22,P1010320,7/20/2016,74,267,235,2.668,0.182317648,0,9,172.3441443
22,P1010320,7/20/2016,75,267,236,2.139,0.093951472,0,9,172.3441443
22,P1010320,7/20/2016,76,267,237,2.638,0.176236397,0,9,172.3441443
22,P1010320,7/20/2016,77,267,238,2.196,0.101664245,0,9,172.3441443
22,P1010320,7/20/2016,78,267,239,2.807,0.212323699,0,9,172.3441443
22,P1010320,7/20/2016,79,267,240,2.673,0.183344594,0,9,172.3441443
22,P1010320,7/20/2016,80,267,241,2.295,0.116043095,0,9,172.3441443
22,P1010320,7/20/2016,81,267,242,2.045,0.082101515,0,9,172.3441443
22,P1010320,7/20/2016,82,267,243,2.075,0.08576805,0,9,172.3441443
22,P1010320,7/20/2016,83,267,244,2.582,0.165249421,0,9,172.3441443
22,P1010320,7/20/2016,84,267,245,2.468,0.144313413,0,9,172.3441443
22,P1010320,7/20/2016,85,267,246,2.752,0.200085917,0,9,172.3441443
22,P1010320,7/20/2016,86,267,247,2.389,0.130893983,0,9,172.3441443
22,P1010320,7/20/2016,87,267,248,3.54,0.425873894,0,9,172.3441443
22,P1010320,7/20/2016,88,267,249,3.402,0.377984648,0,9,172.3441443
22,P1010320,7/20/2016,89,267,250,2.748,0.199214717,0,9,172.3441443
22,P1010320,7/20/2016,90,267,251,2.273,0.112737796,0,9,172.3441443
22,P1010320,7/20/2016,91,267,252,2.312,0.118640979,0,9,172.3441443
22,P1010320,7/20/2016,92,267,253,2.965,0.250233428,0,9,172.3441443
22,P1010320,7/20/2016,93,267,254,2.378,0.129094216,0,9,172.3441443
22,P1010320,7/20/2016,94,267,255,3.623,0.456537268,0,9,172.3441443
22,P1010320,7/20/2016,95,267,256,3.138,0.296640231,0,9,172.3441443
22,P1010320,7/20/2016,96,267,257,3.059,0.27479553,0,9,172.3441443
22,P1010320,7/20/2016,97,267,258,2.172,0.098367288,0,9,172.3441443
22,P1010320,7/20/2016,98,267,259,2.012,0.078190711,0,9,172.3441443
22,P1010320,7/20/2016,99,267,260,3.093,0.284060595,0,9,172.3441443
22,P1010320,7/20/2016,100,267,261,2.907,0.235833952,0,9,172.3441443
22,P1010320,7/20/2016,101,267,262,2.529,0.155280786,0,9,172.3441443
22,P1010320,7/20/2016,102,267,263,4.267,0.745828821,0,9,172.3441443
22,P1010320,7/20/2016,103,267,264,2.485,0.147316168,0,9,172.3441443
22,P1010320,7/20/2016,104,267,265,2.494,0.14892259,0,9,172.3441443
22,P1010320,7/20/2016,105,267,266,3.344,0.358979823,0,9,172.3441443
22,P1010320,7/20/2016,106,267,267,2.15,0.0954084,0,9,172.3441443
23,P1010321,7/20/2016,1,154,1,7.967,4.854624961,0,9,738.1005432
23,P1010321,7/20/2016,2,154,2,18.394,59.74475431,0,9,738.1005432
23,P1010321,7/20/2016,3,154,3,17.98,55.80078328,0,9,738.1005432
23,P1010321,7/20/2016,4,154,4,19.96,76.34012099,0,9,738.1005432
23,P1010321,7/20/2016,5,154,5,17.843,54.53494249,0,9,738.1005432
23,P1010321,7/20/2016,6,154,6,19.627,72.58268011,0,9,738.1005432
23,P1010321,7/20/2016,7,154,7,4.872,1.110179163,0,9,738.1005432
23,P1010321,7/20/2016,8,154,8,5.674,1.753635091,0,9,738.1005432
23,P1010321,7/20/2016,9,154,9,2.955,0.247710085,0,9,738.1005432
23,P1010321,7/20/2016,10,154,10,2.764,0.20271475,0,9,738.1005432
23,P1010321,7/20/2016,11,154,11,19.714,73.55216992,0,9,738.1005432
23,P1010321,7/20/2016,12,154,12,2.463,0.143438082,0,9,738.1005432
23,P1010321,7/20/2016,13,154,13,13.6,24.1483776,0,9,738.1005432
23,P1010321,7/20/2016,14,154,14,2.289,0.11513533,0,9,738.1005432
23,P1010321,7/20/2016,15,154,15,3.091,0.283509913,0,9,738.1005432
23,P1010321,7/20/2016,16,154,16,14.322,28.2021515,0,9,738.1005432
23,P1010321,7/20/2016,17,154,17,1.848,0.060586677,0,9,738.1005432
23,P1010321,7/20/2016,18,154,18,2.558,0.160684081,0,9,738.1005432
23,P1010321,7/20/2016,19,154,19,2.488,0.147850351,0,9,738.1005432
23,P1010321,7/20/2016,20,154,20,5.417,1.525976128,0,9,738.1005432
23,P1010321,7/20/2016,21,154,21,3.169,0.305518808,0,9,738.1005432
23,P1010321,7/20/2016,22,154,22,4.311,0.769139829,0,9,738.1005432
23,P1010321,7/20/2016,23,154,23,1.988,0.075425878,0,9,738.1005432
23,P1010321,7/20/2016,24,154,24,2.456,0.142218574,0,9,738.1005432
23,P1010321,7/20/2016,25,154,25,3.091,0.283509913,0,9,738.1005432
23,P1010321,7/20/2016,26,154,26,2.773,0.204701414,0,9,738.1005432
23,P1010321,7/20/2016,27,154,27,5.89,1.961630102,0,9,738.1005432
23,P1010321,7/20/2016,28,154,28,2.147,0.095009573,0,9,738.1005432
23,P1010321,7/20/2016,29,154,29,4.525,0.88946115,0,9,738.1005432
23,P1010321,7/20/2016,30,154,30,3.944,0.588954781,0,9,738.1005432
23,P1010321,7/20/2016,31,154,31,2.661,0.180886375,0,9,738.1005432
23,P1010321,7/20/2016,32,154,32,2.722,0.193613482,0,9,738.1005432
23,P1010321,7/20/2016,33,154,33,1.851,0.060882221,0,9,738.1005432
23,P1010321,7/20/2016,34,154,34,5.169,1.325839121,0,9,738.1005432
23,P1010321,7/20/2016,35,154,35,2.731,0.195540325,0,9,738.1005432
23,P1010321,7/20/2016,36,154,36,4.178,0.700126538,0,9,738.1005432
23,P1010321,7/20/2016,37,154,37,2.329,0.12127735,0,9,738.1005432
23,P1010321,7/20/2016,38,154,38,1.804,0.056361278,0,9,738.1005432
23,P1010321,7/20/2016,39,154,39,13.126,21.71043038,0,9,738.1005432
23,P1010321,7/20/2016,40,154,40,1.876,0.063382554,0,9,738.1005432
23,P1010321,7/20/2016,41,154,41,8.725,6.37628235,0,9,738.1005432
23,P1010321,7/20/2016,42,154,42,3.732,0.498994936,0,9,738.1005432
23,P1010321,7/20/2016,43,154,43,2.567,0.162386095,0,9,738.1005432
23,P1010321,7/20/2016,44,154,44,4.052,0.638674451,0,9,738.1005432
23,P1010321,7/20/2016,45,154,45,4.892,1.123907523,0,9,738.1005432
23,P1010321,7/20/2016,46,154,46,2.465,0.143787788,0,9,738.1005432
23,P1010321,7/20/2016,47,154,47,1.717,0.048593941,0,9,738.1005432
23,P1010321,7/20/2016,48,154,48,1.973,0.073731401,0,9,738.1005432
23,P1010321,7/20/2016,49,154,49,2.426,0.137070382,0,9,738.1005432
23,P1010321,7/20/2016,50,154,50,3.075,0.27913005,0,9,738.1005432
23,P1010321,7/20/2016,51,154,51,2.614,0.171469935,0,9,738.1005432
23,P1010321,7/20/2016,52,154,52,2.092,0.087893402,0,9,738.1005432
23,P1010321,7/20/2016,53,154,53,2.795,0.209612255,0,9,738.1005432
23,P1010321,7/20/2016,54,154,54,5.011,1.207937437,0,9,738.1005432
23,P1010321,7/20/2016,55,154,55,3.64,0.462994022,0,9,738.1005432
23,P1010321,7/20/2016,56,154,56,3.55,0.4294932,0,9,738.1005432
23,P1010321,7/20/2016,57,154,57,2.043,0.081860866,0,9,738.1005432
23,P1010321,7/20/2016,58,154,58,2.245,0.108622619,0,9,738.1005432
23,P1010321,7/20/2016,59,154,59,2.767,0.203375536,0,9,738.1005432
23,P1010321,7/20/2016,60,154,60,2.419,0.13588729,0,9,738.1005432
23,P1010321,7/20/2016,61,154,61,2.784,0.207147133,0,9,738.1005432
23,P1010321,7/20/2016,62,154,62,2.049,0.082584227,0,9,738.1005432
23,P1010321,7/20/2016,63,154,63,2.479,0.146251663,0,9,738.1005432
23,P1010321,7/20/2016,64,154,64,5.993,2.066350864,0,9,738.1005432
23,P1010321,7/20/2016,65,154,65,4.09,0.656812118,0,9,738.1005432
23,P1010321,7/20/2016,66,154,66,2.117,0.091082262,0,9,738.1005432
23,P1010321,7/20/2016,67,154,67,2.578,0.164482604,0,9,738.1005432
23,P1010321,7/20/2016,68,154,68,2.282,0.11408227,0,9,738.1005432
23,P1010321,7/20/2016,69,154,69,2.121,0.091599529,0,9,738.1005432
23,P1010321,7/20/2016,70,154,70,2.165,0.097419284,0,9,738.1005432
23,P1010321,7/20/2016,71,154,71,2.292,0.115588618,0,9,738.1005432
23,P1010321,7/20/2016,72,154,72,2.969,0.251247544,0,9,738.1005432
23,P1010321,7/20/2016,73,154,73,4.34,0.784766438,0,9,738.1005432
23,P1010321,7/20/2016,74,154,74,2.857,0.223873121,0,9,738.1005432
23,P1010321,7/20/2016,75,154,75,17.036,47.46507017,0,9,738.1005432
23,P1010321,7/20/2016,76,154,76,15.541,36.03363826,0,9,738.1005432
23,P1010321,7/20/2016,77,154,77,6.976,3.259047189,0,9,738.1005432
23,P1010321,7/20/2016,78,154,78,2.452,0.141524826,0,9,738.1005432
23,P1010321,7/20/2016,79,154,79,14.027,26.49510372,0,9,738.1005432
23,P1010321,7/20/2016,80,154,80,2.404,0.133375059,0,9,738.1005432
23,P1010321,7/20/2016,81,154,81,3.183,0.309585883,0,9,738.1005432
23,P1010321,7/20/2016,82,154,82,2.454,0.141871418,0,9,738.1005432
23,P1010321,7/20/2016,83,154,83,3.259,0.332295389,0,9,738.1005432
23,P1010322,7/20/2016,1,154,84,3.655,0.468741469,0,9,738.1005432
23,P1010322,7/20/2016,2,154,85,4.101,0.662125846,0,9,738.1005432
23,P1010322,7/20/2016,3,154,86,4.036,0.631138547,0,9,738.1005432
23,P1010322,7/20/2016,4,154,87,16.611,44.00059687,0,9,738.1005432
23,P1010322,7/20/2016,5,154,88,16.354,41.98974269,0,9,738.1005432
23,P1010322,7/20/2016,6,154,89,7.308,3.746854676,0,9,738.1005432
23,P1010322,7/20/2016,7,154,90,5.538,1.630534856,0,9,738.1005432
23,P1010322,7/20/2016,8,154,91,2.542,0.157687719,0,9,738.1005432
23,P1010322,7/20/2016,9,154,92,3.906,0.572094734,0,9,738.1005432
23,P1010322,7/20/2016,10,154,93,5.739,1.814595825,0,9,738.1005432
23,P1010322,7/20/2016,11,154,94,4.575,0.91927305,0,9,738.1005432
23,P1010322,7/20/2016,12,154,95,4.248,0.73591009,0,9,738.1005432
23,P1010322,7/20/2016,13,154,96,2.197,0.101803194,0,9,738.1005432
23,P1010322,7/20/2016,14,154,97,3.509,0.414783372,0,9,738.1005432
23,P1010322,7/20/2016,15,154,98,6.739,2.93803931,0,9,738.1005432
23,P1010322,7/20/2016,16,154,99,2.671,0.182933354,0,9,738.1005432
23,P1010322,7/20/2016,17,154,100,3.036,0.268643622,0,9,738.1005432
23,P1010322,7/20/2016,18,154,101,3.638,0.462231265,0,9,738.1005432
23,P1010322,7/20/2016,19,154,102,2.543,0.157873891,0,9,738.1005432
23,P1010322,7/20/2016,20,154,103,5.934,2.005921157,0,9,738.1005432
23,P1010322,7/20/2016,21,154,104,2.313,0.118794992,0,9,738.1005432
23,P1010322,7/20/2016,22,154,105,3.866,0.554698233,0,9,738.1005432
23,P1010322,7/20/2016,23,154,106,3.002,0.259718746,0,9,738.1005432
23,P1010322,7/20/2016,24,154,107,2.457,0.142392365,0,9,738.1005432
23,P1010322,7/20/2016,25,154,108,2.318,0.119567054,0,9,738.1005432
23,P1010322,7/20/2016,26,154,109,2.377,0.128931424,0,9,738.1005432
23,P1010322,7/20/2016,27,154,110,1.896,0.065431403,0,9,738.1005432
23,P1010322,7/20/2016,28,154,111,2.631,0.174837174,0,9,738.1005432
23,P1010322,7/20/2016,29,154,112,4.44,0.840272486,0,9,738.1005432
23,P1010322,7/20/2016,30,154,113,5.223,1.367827436,0,9,738.1005432
23,P1010322,7/20/2016,31,154,114,5.607,1.692243682,0,9,738.1005432
23,P1010322,7/20/2016,32,154,115,4.238,0.730725209,0,9,738.1005432
23,P1010322,7/20/2016,33,154,116,1.999,0.076684858,0,9,738.1005432
23,P1010322,7/20/2016,34,154,117,2.543,0.157873891,0,9,738.1005432
23,P1010322,7/20/2016,35,154,118,2.288,0.114984498,0,9,738.1005432
23,P1010322,7/20/2016,36,154,119,4.484,0.865501938,0,9,738.1005432
23,P1010322,7/20/2016,37,154,120,2.347,0.124111065,0,9,738.1005432
23,P1010322,7/20/2016,38,154,121,4.065,0.644841356,0,9,738.1005432
23,P1010322,7/20/2016,39,154,122,2.352,0.124905967,0,9,738.1005432
23,P1010322,7/20/2016,40,154,123,3.031,0.267318516,0,9,738.1005432
23,P1010322,7/20/2016,41,154,124,2.329,0.12127735,0,9,738.1005432
23,P1010322,7/20/2016,42,154,125,1.851,0.060882221,0,9,738.1005432
23,P1010322,7/20/2016,43,154,126,4.607,0.938697951,0,9,738.1005432
23,P1010322,7/20/2016,44,154,127,2.625,0.17364375,0,9,738.1005432
23,P1010322,7/20/2016,45,154,128,2.845,0.221064011,0,9,738.1005432
